task_id,category,forecast_origin,outcome_available_at,evidence_url,evidence_published_at,content_sha256,is_estimated_date,reviewer,outcome_available_at_source,evidence_rationale,manual_review_eligible
C-HK-20260130-0005-operating_revenue,C,2026-01-30,2026-02-25,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0225/2026022500111.pdf,2026-02-25T08:00:00Z,7c6aa1c7496c3382dc899391be4ced150afb0738517a71eeb0629bb5b6b3319a,否,,observed_hkex_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-02-25; ground-truth value is taken from the filing body.,是
C-HK-20260130-0388-net_profit,C,2026-01-30,2026-04-29,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042900419.pdf,2026-04-29T08:00:00Z,2af5e7446758a1ce26aea4c953cced0a2b4e967653bd57207276e3298172a3f1,否,,observed_hkex_first_publication,Official filing for net_profit (2026-03-31) first became public on 2026-04-29; ground-truth value is taken from the filing body.,是
C-HK-20260130-0388-operating_revenue,C,2026-01-30,2026-04-29,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042900419.pdf,2026-04-29T08:00:00Z,2af5e7446758a1ce26aea4c953cced0a2b4e967653bd57207276e3298172a3f1,否,,observed_hkex_first_publication,Official filing for operating_revenue (2026-03-31) first became public on 2026-04-29; ground-truth value is taken from the filing body.,是
C-HK-20260130-0700-net_profit,C,2026-01-30,2026-03-18,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0318/2026031800388.pdf,2026-03-18T08:00:00Z,b44ff0a1bf467361b70cc0046a5bd2245d927ce69e536d32ac883ea992640f3d,否,,observed_hkex_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-03-18; ground-truth value is taken from the filing body.,是
C-HK-20260130-0700-operating_revenue,C,2026-01-30,2026-03-18,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0318/2026031800388.pdf,2026-03-18T08:00:00Z,b44ff0a1bf467361b70cc0046a5bd2245d927ce69e536d32ac883ea992640f3d,否,,observed_hkex_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-03-18; ground-truth value is taken from the filing body.,是
C-HK-20260130-0883-net_profit,C,2026-01-30,2026-03-26,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0326/2026032600500.pdf,2026-03-26T08:00:00Z,6e1ed02c840c433c53fdc597d32c9a9b58e275042df221d3f50b36bdd8c938a0,否,,observed_hkex_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-03-26; ground-truth value is taken from the filing body.,是
C-HK-20260130-0883-operating_revenue,C,2026-01-30,2026-03-26,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0326/2026032600500.pdf,2026-03-26T08:00:00Z,6e1ed02c840c433c53fdc597d32c9a9b58e275042df221d3f50b36bdd8c938a0,否,,observed_hkex_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-03-26; ground-truth value is taken from the filing body.,是
C-HK-20260130-0939-net_profit,C,2026-01-30,2026-03-20,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0320/2026032000774.pdf,2026-03-20T08:00:00Z,b876e4aedeb4fbdf06f980fb88db851335caea841ac85687584a729ca34bb2af,否,,observed_hkex_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-03-20; ground-truth value is taken from the filing body.,是
C-HK-20260130-0939-operating_revenue,C,2026-01-30,2026-03-20,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0320/2026032000774.pdf,2026-03-20T08:00:00Z,b876e4aedeb4fbdf06f980fb88db851335caea841ac85687584a729ca34bb2af,否,,observed_hkex_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-03-20; ground-truth value is taken from the filing body.,是
C-HK-20260130-0941-net_profit,C,2026-01-30,2026-03-26,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0326/2026032600468.pdf,2026-03-26T08:00:00Z,8a58b046c3a1dcd4c6f9252c1b8445f1a128c00ec9f9ee3a117f5b684d97163d,否,,observed_hkex_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-03-26; ground-truth value is taken from the filing body.,是
C-HK-20260130-0941-operating_revenue,C,2026-01-30,2026-03-26,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0326/2026032600468.pdf,2026-03-26T08:00:00Z,8a58b046c3a1dcd4c6f9252c1b8445f1a128c00ec9f9ee3a117f5b684d97163d,否,,observed_hkex_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-03-26; ground-truth value is taken from the filing body.,是
C-HK-20260130-1299-net_profit,C,2026-01-30,2026-03-19,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0319/2026031900001.pdf,2026-03-19T08:00:00Z,b385e5c09b97221cda9e63af2045125f9bd6bfa7aeea724da31dc33c1718bc47,否,,observed_hkex_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-03-19; ground-truth value is taken from the filing body.,是
C-HK-20260130-1299-operating_revenue,C,2026-01-30,2026-03-19,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0319/2026031900001.pdf,2026-03-19T08:00:00Z,b385e5c09b97221cda9e63af2045125f9bd6bfa7aeea724da31dc33c1718bc47,否,,observed_hkex_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-03-19; ground-truth value is taken from the filing body.,是
C-HK-20260130-1398-net_profit,C,2026-01-30,2026-03-19,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0319/2026031900596.pdf,2026-03-19T08:00:00Z,8b733e13869257d3e9e5d27214d975774447c0d139bb219e9a12be9d1da64e66,否,,observed_hkex_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-03-19; ground-truth value is taken from the filing body.,是
C-HK-20260130-1398-operating_revenue,C,2026-01-30,2026-03-19,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0319/2026031900596.pdf,2026-03-19T08:00:00Z,8b733e13869257d3e9e5d27214d975774447c0d139bb219e9a12be9d1da64e66,否,,observed_hkex_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-03-19; ground-truth value is taken from the filing body.,是
C-HK-20260130-1810-net_profit,C,2026-01-30,2026-03-24,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0324/2026032400608.pdf,2026-03-24T08:00:00Z,a75db672b1f1fe7689cf73fded51a36d6a79de3626ed3b1e8b6e2c5a65b74800,否,,observed_hkex_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-03-24; ground-truth value is taken from the filing body.,是
C-HK-20260130-1810-operating_revenue,C,2026-01-30,2026-03-24,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0324/2026032400608.pdf,2026-03-24T08:00:00Z,a75db672b1f1fe7689cf73fded51a36d6a79de3626ed3b1e8b6e2c5a65b74800,否,,observed_hkex_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-03-24; ground-truth value is taken from the filing body.,是
C-HK-20260130-2318-net_profit,C,2026-01-30,2026-03-19,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0319/2026031900675.pdf,2026-03-19T08:00:00Z,b8b7ad7792516eb09be000f05f68ec24821e0919f85ddba05d66c7de44f590b6,否,,observed_hkex_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-03-19; ground-truth value is taken from the filing body.,是
C-HK-20260130-2318-operating_revenue,C,2026-01-30,2026-03-19,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0319/2026031900675.pdf,2026-03-19T08:00:00Z,b8b7ad7792516eb09be000f05f68ec24821e0919f85ddba05d66c7de44f590b6,否,,observed_hkex_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-03-19; ground-truth value is taken from the filing body.,是
C-HK-20260130-3690-net_profit,C,2026-01-30,2026-06-26,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0626/2026062602731.pdf,2026-06-26T08:00:00Z,a267985eb0c1976189d33badc9efc283ea2179ad07ef870ebac477c70204b9ec,否,,observed_hkex_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-06-26; ground-truth value is taken from the filing body.,是
C-HK-20260130-3690-operating_revenue,C,2026-01-30,2026-06-26,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0626/2026062602731.pdf,2026-06-26T08:00:00Z,a267985eb0c1976189d33badc9efc283ea2179ad07ef870ebac477c70204b9ec,否,,observed_hkex_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-06-26; ground-truth value is taken from the filing body.,是
C-HK-20260130-9988-net_profit,C,2026-01-30,2026-05-13,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0513/2026051300653.pdf,2026-05-13T08:00:00Z,5b4d97e9f9cd008a297f746ea2ad951c4aa17f8d5e05b7da631675700f14268e,否,,observed_hkex_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-05-13; ground-truth value is taken from the filing body.,是
C-HK-20260130-9988-operating_revenue,C,2026-01-30,2026-05-13,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0513/2026051300653.pdf,2026-05-13T08:00:00Z,5b4d97e9f9cd008a297f746ea2ad951c4aa17f8d5e05b7da631675700f14268e,否,,observed_hkex_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-05-13; ground-truth value is taken from the filing body.,是
C-US-20250606-AAPL-net_profit,C,2023-12-29,2023-11-03,https://www.sec.gov/Archives/edgar/data/320193/000032019323000106/aapl-20230930.htm,2023-11-03T20:00:00Z,bda1f34435199672c16ecdf2034c650872d2cac8399ed0d179fc25450b080b90,否,,observed_sec_edgar_first_publication,Official filing for net_profit (2023-09-30) first became public on 2023-11-03; ground-truth value is taken from the filing body.,是
C-US-20250606-AAPL-operating_revenue,C,2023-12-29,2023-11-03,https://www.sec.gov/Archives/edgar/data/320193/000032019323000106/aapl-20230930.htm,2023-11-03T20:00:00Z,bda1f34435199672c16ecdf2034c650872d2cac8399ed0d179fc25450b080b90,否,,observed_sec_edgar_first_publication,Official filing for operating_revenue (2023-09-30) first became public on 2023-11-03; ground-truth value is taken from the filing body.,是
C-US-20250606-AMZN-net_profit,C,2023-12-29,2024-02-02,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/amzn-20231231.htm,2024-02-02T21:00:00Z,20ac2d1a3d933f444a3571f053e072aab804923b9bac4982cd382d23d9bb7be7,否,,observed_sec_edgar_first_publication,Official filing for net_profit (2023-12-31) first became public on 2024-02-02; ground-truth value is taken from the filing body.,是
C-US-20250606-AMZN-operating_revenue,C,2023-12-29,2024-02-02,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/amzn-20231231.htm,2024-02-02T21:00:00Z,20ac2d1a3d933f444a3571f053e072aab804923b9bac4982cd382d23d9bb7be7,否,,observed_sec_edgar_first_publication,Official filing for operating_revenue (2023-12-31) first became public on 2024-02-02; ground-truth value is taken from the filing body.,是
C-US-20250606-BAC-net_profit,C,2023-12-29,2024-02-20,https://www.sec.gov/Archives/edgar/data/70858/000007085824000122/bac-20231231.htm,2024-02-20T21:00:00Z,ec7ca546700349585038c6f3fec4d1b7bd4721ec25ac680634c38d84a9b3e0d7,否,,observed_sec_edgar_first_publication,Official filing for net_profit (2023-12-31) first became public on 2024-02-20; ground-truth value is taken from the filing body.,是
C-US-20250606-BAC-operating_revenue,C,2023-12-29,2024-02-20,https://www.sec.gov/Archives/edgar/data/70858/000007085824000122/bac-20231231.htm,2024-02-20T21:00:00Z,ec7ca546700349585038c6f3fec4d1b7bd4721ec25ac680634c38d84a9b3e0d7,否,,observed_sec_edgar_first_publication,Official filing for operating_revenue (2023-12-31) first became public on 2024-02-20; ground-truth value is taken from the filing body.,是
C-US-20250606-GOOGL-net_profit,C,2023-12-29,2024-01-31,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000022/goog-20231231.htm,2024-01-31T21:00:00Z,c2f6301004f35411a20611c14ff01d80a85c0bcbab6053c80d8cc7f6fc747161,否,,observed_sec_edgar_first_publication,Official filing for net_profit (2023-12-31) first became public on 2024-01-31; ground-truth value is taken from the filing body.,是
C-US-20250606-GOOGL-operating_revenue,C,2023-12-29,2024-01-31,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000022/goog-20231231.htm,2024-01-31T21:00:00Z,c2f6301004f35411a20611c14ff01d80a85c0bcbab6053c80d8cc7f6fc747161,否,,observed_sec_edgar_first_publication,Official filing for operating_revenue (2023-12-31) first became public on 2024-01-31; ground-truth value is taken from the filing body.,是
C-US-20250606-JNJ-net_profit,C,2023-12-29,2024-02-16,https://www.sec.gov/Archives/edgar/data/200406/000020040624000013/jnj-20231231.htm,2024-02-16T21:00:00Z,83359d3ca5566ed9e7bb4721667778e86b52f380148ef6336270c1fdef3e7251,否,,observed_sec_edgar_first_publication,Official filing for net_profit (2023-12-31) first became public on 2024-02-16; ground-truth value is taken from the filing body.,是
C-US-20250606-JNJ-operating_revenue,C,2023-12-29,2024-02-16,https://www.sec.gov/Archives/edgar/data/200406/000020040624000013/jnj-20231231.htm,2024-02-16T21:00:00Z,83359d3ca5566ed9e7bb4721667778e86b52f380148ef6336270c1fdef3e7251,否,,observed_sec_edgar_first_publication,Official filing for operating_revenue (2023-12-31) first became public on 2024-02-16; ground-truth value is taken from the filing body.,是
C-US-20250606-JPM-net_profit,C,2023-12-29,2024-02-16,https://www.sec.gov/Archives/edgar/data/19617/000001961724000225/jpm-20231231.htm,2024-02-16T21:00:00Z,4d9febdbc2038dcdca8726053286df4cbbfd48885051cbd781efcc3becb66a23,否,,observed_sec_edgar_first_publication,Official filing for net_profit (2023-12-31) first became public on 2024-02-16; ground-truth value is taken from the filing body.,是
C-US-20250606-JPM-operating_revenue,C,2023-12-29,2024-02-16,https://www.sec.gov/Archives/edgar/data/19617/000001961724000225/jpm-20231231.htm,2024-02-16T21:00:00Z,4d9febdbc2038dcdca8726053286df4cbbfd48885051cbd781efcc3becb66a23,否,,observed_sec_edgar_first_publication,Official filing for operating_revenue (2023-12-31) first became public on 2024-02-16; ground-truth value is taken from the filing body.,是
C-US-20250606-META-net_profit,C,2023-12-29,2024-02-02,https://www.sec.gov/Archives/edgar/data/1326801/000132680124000012/meta-20231231.htm,2024-02-02T21:00:00Z,97d1a65e8f28c8d2878a1f73218b89f8da3be83e6517c5cffdd81845c8ce40be,否,,observed_sec_edgar_first_publication,Official filing for net_profit (2023-12-31) first became public on 2024-02-02; ground-truth value is taken from the filing body.,是
C-US-20250606-META-operating_revenue,C,2023-12-29,2024-02-02,https://www.sec.gov/Archives/edgar/data/1326801/000132680124000012/meta-20231231.htm,2024-02-02T21:00:00Z,97d1a65e8f28c8d2878a1f73218b89f8da3be83e6517c5cffdd81845c8ce40be,否,,observed_sec_edgar_first_publication,Official filing for operating_revenue (2023-12-31) first became public on 2024-02-02; ground-truth value is taken from the filing body.,是
C-US-20250606-MSFT-net_profit,C,2023-12-29,2024-07-30,https://www.sec.gov/Archives/edgar/data/789019/000095017024087843/msft-20240630.htm,2024-07-30T20:00:00Z,99d693f6c1544144ebeee92954f151a85bc62111837530a42855953bc01d0bbe,否,,observed_sec_edgar_first_publication,Official filing for net_profit (2024-06-30) first became public on 2024-07-30; ground-truth value is taken from the filing body.,是
C-US-20250606-MSFT-operating_revenue,C,2023-12-29,2024-07-30,https://www.sec.gov/Archives/edgar/data/789019/000095017024087843/msft-20240630.htm,2024-07-30T20:00:00Z,99d693f6c1544144ebeee92954f151a85bc62111837530a42855953bc01d0bbe,否,,observed_sec_edgar_first_publication,Official filing for operating_revenue (2024-06-30) first became public on 2024-07-30; ground-truth value is taken from the filing body.,是
C-US-20250606-NVDA-net_profit,C,2023-12-29,2024-02-21,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000029/nvda-20240128.htm,2024-02-21T21:00:00Z,3ee6c75beb947d9e815464e5c0b6392db4f8ca20aa2f99666bc17c92b82d7759,否,,observed_sec_edgar_first_publication,Official filing for net_profit (2024-01-31) first became public on 2024-02-21; ground-truth value is taken from the filing body.,是
C-US-20250606-NVDA-operating_revenue,C,2023-12-29,2024-02-21,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000029/nvda-20240128.htm,2024-02-21T21:00:00Z,3ee6c75beb947d9e815464e5c0b6392db4f8ca20aa2f99666bc17c92b82d7759,否,,observed_sec_edgar_first_publication,Official filing for operating_revenue (2024-01-31) first became public on 2024-02-21; ground-truth value is taken from the filing body.,是
C-US-20250606-PG-net_profit,C,2023-12-29,2024-08-05,https://www.sec.gov/Archives/edgar/data/80424/000008042424000083/pg-20240630.htm,2024-08-05T20:00:00Z,771cbdd953a63a343f4ddb4e09a90d81cca8b9209730ae27db63461e1562336f,否,,observed_sec_edgar_first_publication,Official filing for net_profit (2024-06-30) first became public on 2024-08-05; ground-truth value is taken from the filing body.,是
C-US-20250606-PG-operating_revenue,C,2023-12-29,2024-08-05,https://www.sec.gov/Archives/edgar/data/80424/000008042424000083/pg-20240630.htm,2024-08-05T20:00:00Z,771cbdd953a63a343f4ddb4e09a90d81cca8b9209730ae27db63461e1562336f,否,,observed_sec_edgar_first_publication,Official filing for operating_revenue (2024-06-30) first became public on 2024-08-05; ground-truth value is taken from the filing body.,是
